utc_time,az_cmd_deg,el_cmd_deg,az_astropy_deg,el_astropy_deg,az_diff_deg,el_diff_deg,separation_deg
2026-08-17T01:52:00.499039,114.13504125982504,-44.95648542859563,113.89596425493733,-45.17549124275026,0.23907700488771866,0.2190058141546345,0.2765437837077215
2026-08-17T01:52:15.499039,113.21971643540368,-45.0382882070591,112.97742834167701,-45.258104165086685,0.24228809372667115,0.21981595802758847,0.2784220046781305
2026-08-17T01:52:30.499039,112.30183597819322,-45.11542525131472,112.05628942097735,-45.33600253903478,0.24554655721587437,0.22057728772006158,0.28029128396771236
2026-08-17T01:52:45.499039,111.38150708589521,-45.18781646245629,111.13265701706511,-45.40910558795596,0.24885006883010874,0.2212891254996734,0.2821512004087235
2026-08-17T01:53:00.499039,110.45910667728006,-45.25589217412744,110.2069123327529,-45.47784276577267,0.2521943445271404,0.221950591645232,0.2839993623371522
2026-08-17T01:53:15.499039,109.54194382413667,-45.33402384638786,109.28641592332046,-45.55657904416454,0.2555279008162188,0.22255519777668553,0.28578038884091456
2026-08-17T01:53:30.499039,108.6222350649924,-45.407482554816575,108.36333157957165,-45.63059219682352,0.2589034854207455,0.22310964200694627,0.28755177883461885
2026-08-17T01:53:45.499039,107.7000912903006,-45.476184376678255,107.43777271843994,-45.69979769114132,0.26231857186064644,0.22361331446306565,0.2893131678715159
2026-08-17T01:54:00.499039,106.77589069805421,-45.54055712960419,106.51012179011498,-45.76462259894146,0.2657689079392185,0.224065469337269,0.2910622727706264
2026-08-17T01:54:15.499039,105.8568669734097,-45.614989598145094,105.5876574743231,-45.839450998137586,0.26920949908659964,0.22446139999249226,0.29274529880921224
2026-08-17T01:54:30.499039,104.93531316824686,-45.68469997337642,104.66262676195164,-45.90950598090507,0.2726864062952359,0.22480600752864888,0.29441826029852425
2026-08-17T01:54:45.499039,104.01134576272472,-45.74960093149351,103.73514887684159,-45.974699686697754,0.27619688588310964,0.22509875520424316,0.29608083844833544
2026-08-17T01:55:00.499039,103.08534533680842,-45.81012384521952,102.8056086227395,-46.035462881268835,0.27973671406891754,0.22533903604931282,0.2977308349435615
2026-08-17T01:55:15.499039,102.16444719696943,-45.880834795155664,101.88117945483202,-46.106358697482726,0.28326774213741146,0.22552390232706188,0.2993156684213117
2026-08-17T01:55:30.499039,101.24104375894996,-45.946738556506375,100.95421479850704,-46.172395039192764,0.28682896044290374,0.22565648268638938,0.300890233688824
2026-08-17T01:55:45.499039,100.31525878150927,-46.007744877650715,100.02484138636811,-46.23348119811723,0.29041739514116216,0.22573632046651682,0.30245424868213905
2026-08-17T01:56:00.499039,99.38747640621574,-46.064295044772926,99.09344754778094,-46.290057997910424,0.29402885843478543,0.2257629531374974,0.3040055777372185
2026-08-17T01:56:15.499039,98.46471831005499,-46.131298804688406,98.16708572238748,-46.35703394805276,0.2976325876675219,0.22573514336435352,0.3054924637505606
2026-08-17T01:56:30.499039,97.53949011730487,-46.19337965741376,97.23823016966351,-46.41903395725274,0.30125994764136976,0.2256542998389861,0.30696907080465624
2026-08-17T01:56:45.499039,96.61192435018683,-46.25044492982836,96.30701662358017,-46.47596498352817,0.30490772660664334,0.22552005369981032,0.30843514596672617
2026-08-17T01:57:00.499039,95.68240889856719,-46.30295017413589,95.373837102196,-46.52828226699429,0.3085717963711829,0.22533209285840172,0.30988860288034353
2026-08-17T01:57:15.499039,94.75781524712687,-46.366257274556105,94.44558564347841,-46.591348096526005,0.3122296036484613,0.22509082196989993,0.31127832435019004
2026-08-17T01:57:30.499039,93.83079939184722,-46.42449899476822,93.51489536238633,-46.64929499297493,0.3159040294609099,0.2247959982067087,0.3126579197172988
2026-08-17T01:57:45.499039,92.90150396344,-46.477580801183905,92.581912341335,-46.7020281516334,0.31959162210500835,0.22444735044949482,0.31402715994004293
2026-08-17T01:58:00.499039,91.97032103270868,-46.52597682017758,91.64703268743439,-46.750021543144875,0.3232883452743067,0.2240447229672924,0.3153839956242831
2026-08-17T01:58:15.499039,91.04394623075979,-46.58560666384955,90.71696546418157,-46.80919672839597,0.32698076657823094,0.22359006454641417,0.31667775977187174
