utc_time,ra_deg,dec_deg,az_cmd_deg,el_cmd_deg,az_rate_dps,el_rate_dps
2026-08-17T02:06:45.499039,46.68374967714583,-3.8229512160041663,-300.75426798914924,-47.83342577322903,-0.06265108491651858,-0.001425164309401102
2026-08-17T02:07:00.499039,47.17714958763541,-3.3601773331282403,-301.6951358347268,-47.84546417298735,-0.06265884423042015,-0.0013633796318101687
2026-08-17T02:07:15.499039,47.68761833763542,-2.915475944239352,-302.6340100610487,-47.87502777735905,-0.06267450203130523,-0.0013148497431756093
2026-08-17T02:07:30.499039,48.198087087635415,-2.470774555350463,-303.57398791409713,-47.89730850089983,-0.06268687793492612,-0.0012622927767215705
2026-08-17T02:07:45.499039,48.708555837635416,-2.026073166461574,-304.51478590738276,-47.912232206279825,-0.06269573272885177,-0.001205805273577217
2026-08-17T02:08:00.499039,49.219618236112495,-1.5820341594305556,-305.45603840155457,-47.92061740337666,-0.06270125138762239,-0.001146072901547394
2026-08-17T02:08:15.499039,49.7479307361125,-1.157242492763889,-306.3958063975465,-47.947330266749496,-0.06271535836764125,-0.0010994371133725997
2026-08-17T02:08:30.499039,50.2762432361125,-0.7324508260972222,-307.33647807789265,-47.96652127530377,-0.06272610840193285,-0.0010488870565363703
2026-08-17T02:08:45.499039,50.8045557361125,-0.3076591594305555,-308.27775591661145,-47.9781224060583,-0.06273327451417429,-0.0009945292630339016
2026-08-17T02:09:00.499039,51.33346465702847,0.11642830775833334,-309.2192860012414,-47.982992921173036,-0.06273705016544824,-0.000937040597225843
2026-08-17T02:09:15.499039,51.87970424036182,0.5200533077583334,-310.15985306516563,-48.00696023096376,-0.06274924148374149,-0.0008922616132118459
2026-08-17T02:09:30.499039,52.42594382369514,0.9236783077583334,-311.1011209223291,-48.0231749476842,-0.06275806649573402,-0.0008437343000289014
2026-08-17T02:09:45.499039,52.97218340702847,1.3273033077583334,-312.0427788490837,-48.03157571784389,-0.06276331432228612,-0.0007915733821256765
2026-08-17T02:10:00.499039,53.51901802505834,1.7301799802949074,-312.9844844214083,-48.03306227504376,-0.06276519458382665,-0.0007364387064940322
2026-08-17T02:10:15.499039,54.083143025058334,2.1113119247393524,-313.9257153755955,-48.05440166033492,-0.06277550643922135,-0.0006934901716414643
2026-08-17T02:10:30.499039,54.64726802505833,2.4924438691837962,-314.86744605738073,-48.06776939130724,-0.0627825180199333,-0.0006470030929007701
2026-08-17T02:10:45.499039,55.211393025058335,2.873575813628241,-315.8093536352858,-48.07311121191338,-0.06278603771593368,-0.0005970980399375492
2026-08-17T02:11:00.499039,55.776107514877076,3.253915302623611,-316.75110935130067,-48.07136556595232,-0.06278629036991296,-0.0005444116001747546
2026-08-17T02:11:15.499039,56.35795126487709,3.6112278026236115,-317.6929138378722,-48.09017905156074,-0.0627949595574402,-0.0005033148039597535
2026-08-17T02:11:30.499039,56.93979501487708,3.9685403026236115,-318.63502308472107,-48.10081531883229,-0.06280047864270699,-0.00045892501860720356
2026-08-17T02:11:45.499039,57.52163876487708,4.325852802623611,-319.5771033749957,-48.1032274826364,-0.0628026777267967,-0.0004113658285412806
2026-08-17T02:12:00.499039,58.10406126149513,4.682327332969445,-320.5188392657979,-48.09839166706473,-0.06280177624409192,-0.00036124401055435127
2026-08-17T02:12:15.499039,58.703300844828476,5.014452332969445,-321.4611105224883,-48.11479943681009,-0.0628087009514824,-0.00032204181064212636
2026-08-17T02:12:30.499039,59.302540428161805,5.346577332969445,-322.40350349450557,-48.1228403935401,-0.06281271372053444,-0.00027982710588497404
2026-08-17T02:12:45.499039,59.901780011495134,5.678702332969444,-323.3456749625014,-48.12247511133833,-0.06281366844685579,-0.0002347234030472952
2026-08-17T02:13:00.499039,60.50158136025833,6.009944080146759,-324.2873225005917,-48.11471484721884,-0.06281177106380512,-0.00018729425602774795
2026-08-17T02:13:15.499039,61.11770636025834,6.315520469035649,-325.22995795205014,-48.128824068837794,-0.0628169078656389,-0.00014984396202741835
2026-08-17T02:13:30.499039,61.733831360258336,6.621096857924537,-326.1725487311852,-48.134394571538486,-0.06281945068137797,-0.00010968797482947915
2026-08-17T02:13:45.499039,62.34995636025833,6.926673246813426,-327.1147435886184,-48.131394291002074,-0.06281927833883146,-6.69465497095345e-05
2026-08-17T02:14:00.499039,62.96661921340277,7.231321561784259,-328.0562517934545,-48.12086697778806,-0.06281657156408661,-2.2137318991906815e-05
2026-08-17T02:14:15.499039,63.598910880069454,7.509002117339817,-328.99913946636497,-48.13278071225338,-0.06281982210086028,1.3600084478918954e-05
2026-08-17T02:14:30.499039,64.23120254673611,7.786682672895371,-329.94183757627087,-48.13600295051964,-0.06282087355254759,5.171812014210057e-05
2026-08-17T02:14:45.499039,64.86349421340277,8.064363228450926,-330.88398836316117,-48.130508697303476,-0.06281962988248324,9.210297997282642e-05
2026-08-17T02:15:00.499039,65.4962925432764,8.341072044175926,-331.8253110882821,-48.11737132549787,-0.06281624947261454,0.00013428970546390436
2026-08-17T02:15:15.499039,66.14381337660973,8.589544266398148,-332.7683366041533,-48.127192058700324,-0.06281790513181468,0.0001684088587314984
2026-08-17T02:15:30.499039,66.79133420994306,8.838016488620369,-333.7110535574909,-48.128188397121434,-0.06281781795558317,0.0002045821246633513
2026-08-17T02:15:45.499039,67.43885504327639,9.086488710842591,-334.6530991745164,-48.120341933405335,-0.06281591574970283,0.00024270503738907934
2026-08-17T02:16:00.499039,68.08684441878195,9.333948068724073,-335.59420173016827,-48.10475221313239,-0.06281231686118313,0.0002823633885215079
2026-08-17T02:16:15.499039,68.74844858544863,9.551975846501852,-336.5372880821827,-48.1125716492056,-0.0628124775652187,0.00031481151954822667
2026-08-17T02:16:30.499039,69.41005275211529,9.77000362427963,-337.47997573094085,-48.11145309556004,-0.06281140046090977,0.00034899165224550424
2026-08-17T02:16:45.499039,70.07165691878194,9.988031402057407,-338.4218982531255,-48.10138409281679,-0.06280903510478121,0.0003848110775053352
2026-08-17T02:17:00.499039,70.73368353582431,10.20500703927685,-339.36278911162407,-48.08348771887529,-0.06280544537516117,0.00042191396332699564
2026-08-17T02:17:15.499039,71.40798561915766,10.391409817054631,-340.30583391197956,-48.08941467635454,-0.06280389935540616,0.0004528518534902067
2026-08-17T02:17:30.499039,72.08228770249097,10.577812594832407,-341.2484216128001,-48.086309398851974,-0.0628016364752753,0.000485206008636041
2026-08-17T02:17:45.499039,72.7565897858243,10.764215372610185,-342.19018338709014,-48.074164604104695,-0.06279862547401696,0.0005188969374218051
2026-08-17T02:18:00.499039,73.431260256975,10.949531354343518,-343.1308551751876,-48.05412253753315,-0.06279489061377604,0.0005536250658062514
2026-08-17T02:18:15.499039,74.116635256975,11.103267465454632,-344.07375600483147,-48.058229426786774,-0.0627919949200224,0.000583149200741732
2026-08-17T02:18:30.499039,74.802010256975,11.257003576565742,-345.01617210797394,-48.05322837452371,-0.06278889286173618,0.0006137969558859406
2026-08-17T02:18:45.499039,75.487385256975,11.410739687676852,-345.95773331000754,-48.03911646032617,-0.0627855685761953,0.0006455025423154126
2026-08-17T02:19:00.499039,76.17306869080139,11.563358043842593,-346.8981759852772,-48.01705271097854,-0.06278199226080546,0.0006780174685681928
2026-08-17T02:19:15.499039,76.86771452413473,11.683496932731483,-347.84087330238225,-48.01943677226553,-0.06277783377393813,0.0007061258190360557
2026-08-17T02:19:30.499039,77.56236035746805,11.803635821620372,-348.78308875620843,-48.01265376414566,-0.06277394292361199,0.0007350860129472281
2026-08-17T02:19:45.499039,78.25700619080138,11.92377471050926,-349.7244516162336,-47.996704299026845,-0.06277031558534532,0.0007648453447549386
2026-08-17T02:20:00.499039,78.95189322631805,12.042770430429629,-350.66469424648426,-47.97276044130497,-0.06276687413593436,0.0007952093330324317
2026-08-17T02:20:15.499039,79.65378905965139,12.128548208207409,-351.60709605770404,-47.97349432850245,-0.0627615978789379,0.0008221051969638183
2026-08-17T02:20:30.499039,80.35568489298473,12.214325985985186,-352.5490452588074,-47.965018052970045,-0.06275698843900794,0.0008496025530243756
2026-08-17T02:20:45.499039,81.05758072631805,12.300103763762964,-353.490171180249,-47.94733501895558,-0.06275304995084241,0.0008776598577969826
2026-08-17T02:21:00.499039,81.75964637153334,12.384718734463426,-354.4302008815893,-47.92162759101465,-0.06274967568605898,0.0009061270850895772
2026-08-17T02:21:15.499039,82.46664637153334,12.435545123352318,-355.3722650478548,-47.92078414862987,-0.06274376664921656,0.0009318679637296749
2026-08-17T02:21:30.499039,83.17364637153332,12.486371512241204,-356.3139273688894,-47.910701457782736,-0.06273882853926503,0.0009579842301299379
2026-08-17T02:21:45.499039,83.88064637153333,12.537197901130092,-357.25481761033467,-47.89138511609121,-0.06273487053018603,0.0009844426159133946
2026-08-17T02:22:00.499039,84.58774098101041,12.58684808282037,-358.19465532881134,-47.86402519109422,-0.062731749972338,0.001011132810436699
2026-08-17T02:22:15.499039,85.29758473101043,12.602320305042594,-359.13634805561003,-47.861670172854886,-0.06272517487392738,0.0010358008879062315
2026-08-17T02:22:30.499039,86.00742848101042,12.617792527264815,-360.07770468351913,-47.85005994535445,-0.06271975968503275,0.001060625499299365
2026-08-17T02:22:45.499039,86.71727223101041,12.633264749487036,-361.01835564387125,-47.82920190504597,-0.06271551704874838,0.0010855779613783293
2026-08-17T02:23:00.499039,87.42713261564374,12.647553833413426,-361.9580108782698,-47.800291653762244,-0.06271229033799225,0.0011105883407820964
2026-08-17T02:23:15.499039,88.13747636564376,12.62746355563565,-362.8992860327261,-47.79648804208112,-0.0627052387367731,0.0011344106578787816
2026-08-17T02:23:30.499039,88.84782011564374,12.60737327785787,-363.84029853109325,-47.78342639786681,-0.06269940325671162,0.001158173399097547
2026-08-17T02:23:45.499039,89.55816386564373,12.58728300008009,-364.7806796561845,-47.76111576072581,-0.06269479947265305,0.0011818482442840525
2026-08-17T02:24:00.499039,90.26844627543333,12.56601004607963,-365.72013016937035,-47.73075459020037,-0.06269128369913422,0.0012053992095405993
2026-08-17T02:24:15.499039,90.97694627543333,12.510371157190741,-366.6609767040228,-47.72554089390943,-0.06268422905462406,0.0012285293842671408
2026-08-17T02:24:30.499039,91.68544627543332,12.454732268301852,-367.60163307432447,-47.71107913746275,-0.06267831588809732,0.0012513828543743463
2026-08-17T02:24:45.499039,92.39394627543334,12.399093379412962,-368.5417315805895,-47.687380115731884,-0.06267356313367618,0.0012739274689230011
2026-08-17T02:25:00.499039,93.1023083465986,12.342278514362038,-369.480964922166,-47.65564374861737,-0.06266984935848825,0.0012961609539717145
2026-08-17T02:25:15.499039,93.8066625132653,12.251292403250929,-370.42139351928097,-47.649064515969066,-0.062663003723776,0.0013188429037255627
2026-08-17T02:25:30.499039,94.51101667993194,12.160306292139815,-371.36169643766493,-47.63326045534189,-0.06265709948592833,0.001341016213277335
2026-08-17T02:25:45.499039,95.2153708465986,12.069320181028704,-372.3015072322256,-47.60824446445505,-0.06265216089684221,0.0013626410775277856
2026-08-17T02:26:00.499039,95.91951326824514,11.977172186986573,-373.24051209238894,-47.575215275723764,-0.062648099493047,0.001383744345728921
2026-08-17T02:26:15.499039,96.61750285157848,11.851262464764353,-374.1805371508759,-47.567279745462365,-0.0626414471160994,0.0014061165139685509
2026-08-17T02:26:30.499039,97.31549243491182,11.72535274254213,-375.12048501263587,-47.55015719186947,-0.06263543294945274,0.0014277224279053277
2026-08-17T02:26:45.499039,98.01348201824513,11.599443020319907,-376.05999088821056,-47.52386318642855,-0.0626300897061185,0.0014485116783000387
2026-08-17T02:27:00.499039,98.7111898524764,11.47239082223889,-376.9987368613316,-47.4895944271299,-0.06262538417281766,0.0014685440003703457
2026-08-17T02:27:15.499039,99.40071068580973,11.312140822238892,-377.9383671732129,-47.48033053429284,-0.062619091268139,0.0014908287777133822
2026-08-17T02:27:30.499039,100.09023151914305,11.15189082223889,-378.87794839159926,-47.46193376399325,-0.0626130518118373,0.0015120642582870047
2026-08-17T02:27:45.499039,100.77975235247638,10.991640822238889,-379.81711799695984,-47.43442306305904,-0.06260731042463401,0.0015321874877654907
2026-08-17T02:28:00.499039,101.46892767061318,10.830274453512963,-380.75555819312706,-47.39898999567932,-0.06260189772858855,0.001551294118114003
2026-08-17T02:28:15.499039,102.14806308727987,10.63646889795741,-381.6948281030526,-47.38838029213676,-0.06259604024009681,0.0015737642041055249
2026-08-17T02:28:30.499039,102.82719850394653,10.442663342401852,-382.63405123005634,-47.368709480875026,-0.06258999673469248,0.0015948752817627346
2026-08-17T02:28:45.499039,103.5063339206132,10.248857786846298,-383.57286813916664,-47.34000068789669,-0.06258382732570453,0.0016145510831411987
2026-08-17T02:29:00.499039,104.18506594742152,10.053966359392593,-384.51096458876225,-47.30343913295622,-0.06257763948885611,0.0016329176990116897
2026-08-17T02:29:15.499039,104.85207636408822,9.82752191494815,-385.4498920020245,-47.29147882980018,-0.06257227953130381,0.0016555615474772504
2026-08-17T02:29:30.499039,105.51908678075486,9.601077470503704,-386.38874799976236,-47.27054873018172,-0.06256628161308128,0.0016765140379426076
2026-08-17T02:29:45.499039,106.18609719742153,9.374633026059259,-387.3271772760444,-47.2406769330821,-0.06255972452174016,0.001695686188452091
2026-08-17T02:30:00.499039,106.85265397377499,9.147137365202777,-388.2648749317898,-47.20303987179792,-0.06255279734204275,0.0017132516823185875
2026-08-17T02:30:15.499039,107.50602897377502,8.889095698536112,-389.2035016468092,-47.18971290643949,-0.06254801759622523,0.0017364672673043794
2026-08-17T02:30:30.499039,108.159403973775,8.631054031869445,-390.1420050236261,-47.16752779632191,-0.06254214781515562,0.001757644326585724
2026-08-17T02:30:45.499039,108.812778973775,8.373012365202777,-391.0800350817756,-47.13651834528244,-0.06253528796587395,0.001776682603541424
2026-08-17T02:31:00.499039,109.4656577072139,8.113958527305094,-392.0173002698075,-47.09784893107799,-0.06252769459207078,0.001793797619342937
2026-08-17T02:31:15.499039,110.10411604054723,7.825493249527317,-392.95565411357165,-47.08310275772365,-0.06252322328907667,0.001817741924976346
2026-08-17T02:31:30.499039,110.74257437388056,7.537027971749538,-393.89380573758103,-47.059631410991436,-0.06251724456549633,0.001839289279655946
2026-08-17T02:31:45.499039,111.38103270721389,7.24856269397176,-394.83141183194925,-47.02747502065713,-0.06250988138427639,0.0018583306092478343
2026-08-17T02:32:00.499039,112.01895907883541,6.959126369473148,-395.7681982828383,-46.98778415747677,-0.06250146216354817,0.0018751193068432316
2026-08-17T02:32:15.499039,112.64142782883543,6.641473591695371,-396.7062884414984,-46.97158387544233,-0.06249721682651739,0.001899710960149233
2026-08-17T02:32:30.499039,113.26389657883541,6.323820813917592,-397.64407437148566,-46.9468130827632,-0.06249111034182609,0.0019215511311935292
2026-08-17T02:32:45.499039,113.88636532883541,6.006168036139814,-398.58122084788874,-46.9135186721727,-0.06248328908048772,0.0019405250795363927
2026-08-17T02:33:00.499039,114.50827404617985,5.687587184443982,-399.5174757294333,-46.8728346142568,-0.06247414733515768,0.001956938668946743
2026-08-17T02:33:15.499039,115.11390946284655,5.342038573332871,-400.45532013275385,-46.85513744250574,-0.06247011716681262,0.0019824742129643507
2026-08-17T02:33:30.499039,115.7195448795132,4.996489962221759,-401.39273897860016,-46.82904527524821,-0.06246393496892513,0.0020049207839038037
2026-08-17T02:33:45.499039,116.32518029617987,4.650941351110648,-402.3294065216078,-46.79461201111276,-0.062455769846157715,0.002024161218399634
2026-08-17T02:34:00.499039,116.93023488689931,4.304509487176851,-403.2650959630572,-46.75295151720316,-0.06244606540330532,0.0020405439863277882
2026-08-17T02:34:15.499039,117.51841197023266,3.932412264954629,-404.2027025015159,-46.733686969886605,-0.06244202832394782,0.002067011007945929
2026-08-17T02:34:30.499039,118.10658905356598,3.560315042732407,-405.1397465677568,-46.70622258869474,-0.06243563015008059,0.0020900762229950705
2026-08-17T02:34:45.499039,118.6947661368993,3.1882178205101845,-406.07591322942756,-46.67061932596474,-0.06242706113733618,0.002109623503846751
2026-08-17T02:35:00.499039,119.28234714587153,2.8152819355240735,-407.0110035778299,-46.62796933589747,-0.06241679986167317,0.0021260421966916945
2026-08-17T02:35:15.499039,119.8526075625382,2.4179763799685183,-407.9483635316276,-46.60709612155223,-0.062412480474072635,0.0021533904534190166
2026-08-17T02:35:30.499039,120.42286797920485,2.0206708244129628,-408.88501459661006,-46.578236128488804,-0.06240567609758614,0.00217705800393239
2026-08-17T02:35:45.499039,120.99312839587152,1.6233652688574072,-409.820653858088,-46.54145719065115,-0.06239659572728063,0.002196933064169097
2026-08-17T02:36:00.499039,121.56278338119583,1.2252663337064817,-410.755111946458,-46.497826453600155,-0.06238575286898064,0.002213452279487053
2026-08-17T02:36:15.499039,122.11484588119583,0.8041135559287039,-411.6922001584047,-46.47528011547632,-0.06238127793327806,0.002241883510384746
2026-08-17T02:36:30.499039,122.66690838119584,0.3829607781509259,-412.628427699467,-46.444975628222856,-0.062374266785938444,0.002266404042825935
2026-08-17T02:36:45.499039,123.21897088119583,-0.038191999626851936,-413.56350471670123,-46.40698735826445,-0.06236494383136536,0.002286909194836599
2026-08-17T02:37:00.499039,123.77042413775,-0.46009402901435187,-414.4972939221076,-46.36235506235902,-0.06235383225149841,0.0023038678988560454
2026-08-17T02:37:15.499039,124.30417413775001,-0.9037676401254631,-415.43411688362096,-46.33807010030606,-0.0623489544641681,0.00233325947004707
2026-08-17T02:37:30.499039,124.83792413775,-1.347441251236574,-416.36992661092256,-46.30626764334969,-0.062341567195772996,0.0023585594425738895
2026-08-17T02:37:45.499039,125.37167413774999,-1.7911148623476851,-417.30444711785196,-46.26702808727076,-0.062331906736708714,0.0023796727766055644
2026-08-17T02:38:00.499039,125.90481385463958,-2.2354940591560184,-418.2375718166378,-46.22136230573743,-0.062320491063767726,0.00239710008340109
2026-08-17T02:38:15.499039,126.42022010463958,-2.7003760036004634,-419.1740746941049,-46.195288979070675,-0.0623149160888147,0.0024274458924063323
2026-08-17T02:38:30.499039,126.93562635463958,-3.1652579480449075,-420.1094157629599,-46.16194849511399,-0.062306923112972375,0.002453571625192789
2026-08-17T02:38:45.499039,127.45103260463958,-3.6301398924893515,-421.0433335251063,-46.121426625071784,-0.062296756646679795,0.0024753938576457914
2026-08-17T02:39:00.499039,127.9658316905229,-4.095685142937963,-421.9757528497596,-46.07470305235089,-0.062284934401564365,0.002493437055447482
2026-08-17T02:39:15.499039,128.46298794052294,-4.580504587382408,-422.9119068142787,-46.0467765932173,-0.06227890301673066,0.002524695764250732
2026-08-17T02:39:30.499039,128.96014419052293,-5.065324031826852,-423.84675738447936,-46.01183904832656,-0.062270599440838244,0.002551669361645577
2026-08-17T02:39:45.499039,129.4573004405229,-5.5501434762712964,-424.7800579154534,-45.969980824353264,-0.06226027224418355,0.002574287401326162
2026-08-17T02:40:00.499039,129.95385472472915,-6.035586026356018,-425.7117639448255,-45.92214985908373,-0.06224841786618261,0.002593091676304127
2026-08-17T02:40:15.499039,130.43291722472918,-6.53913463746713,-426.64754305611245,-45.89232548736059,-0.062241787825872544,0.0026251780277756136
2026-08-17T02:40:30.499039,130.91197972472915,-7.042683248578241,-427.5818876958605,-45.85574817171652,-0.062233076525285466,0.0026529723478581364
2026-08-17T02:40:45.499039,131.39104222472915,-7.546231859689352,-428.5145661944083,-45.812512136912645,-0.062222532854010144,0.002676418148206968
2026-08-17T02:41:00.499039,131.86950969003263,-8.050364531259723,-429.4455629937015,-45.763532051194396,-0.062210620117444174,0.002696066848158729
2026-08-17T02:41:15.499039,132.33068677336598,-8.571468697926392,-430.3809213533834,-45.73175522988423,-0.062203163965770615,0.002728873165572369
2026-08-17T02:41:30.499039,132.7918638566993,-9.092572864593055,-431.3147265675135,-45.69348236658358,-0.06219385219026492,0.002757437581319048
2026-08-17T02:41:45.499039,133.2530409400326,-9.613677031259723,-432.24676185793464,-45.64881064656843,-0.06218293051349803,0.002781718173422476
2026-08-17T02:42:00.499039,133.71363026632153,-10.135328292533796,-433.1770383589188,-45.598621837304684,-0.062170825602004244,0.002802263610436088
2026-08-17T02:42:15.499039,134.1571406829882,-10.672876903644909,-434.1119227320049,-45.5648607074919,-0.06216250738832514,0.0028355937526542974
2026-08-17T02:42:30.499039,134.60065109965484,-11.210425514756018,-435.04514995869226,-45.524855661958235,-0.06215258572099363,0.0028647914874021887
2026-08-17T02:42:45.499039,135.0441615163215,-11.74797412586713,-435.9765178560282,-45.47870595610195,-0.06214129972259173,0.002889829677187509
2026-08-17T02:43:00.499039,135.48709180015067,-12.286034714026389,-436.906062065942,-45.427260417942065,-0.062129043683715204,0.002911254264928035
2026-08-17T02:43:15.499039,135.9131647168174,-12.838972214026391,-437.84042223998244,-45.39148397956571,-0.062120103474613116,0.002945114857251596
2026-08-17T02:43:30.499039,136.33923763348403,-13.39190971402639,-438.77303685403274,-45.34970738809532,-0.062109821413737144,0.0029750138888652226
2026-08-17T02:43:45.499039,136.7653105501507,-13.944847214026389,-439.70371782464554,-45.30203108530593,-0.062098426780903535,0.003000938711506684
2026-08-17T02:44:00.499039,137.1908109581868,-14.49826388388102,-440.63252360096453,-45.24927132551332,-0.06208627122730188,0.003023420148741233
2026-08-17T02:44:15.499039,137.59967554152016,-15.065604161658799,-441.5663351489585,-45.21144692462171,-0.062076756381108565,0.003057698383784372
2026-08-17T02:44:30.499039,138.00854012485348,-15.632944439436574,-442.4983285283406,-45.16785399529441,-0.06206616622136399,0.0030882440017471423
2026-08-17T02:44:45.499039,138.4174047081868,-16.200284717214352,-443.4283290697366,-45.118593310721145,-0.06205471732384922,0.0031150584503639206
2026-08-17T02:45:00.499039,138.82570267432223,-16.76807297490926,-444.35641461321825,-45.06445000009312,-0.06204270986398133,0.0031386422495907357
2026-08-17T02:45:15.499039,139.21753600765558,-17.348878530464816,-445.2896330057156,-45.02456017351159,-0.06203249285812547,0.0031730130580716795
2026-08-17T02:45:30.499039,139.6093693409889,-17.929684086020373,-446.2209768005964,-44.97911810788566,-0.062021471262609866,0.003203937120651664
2026-08-17T02:45:45.499039,140.00120267432223,-18.510489641575926,-447.15028390350756,-44.92822407126226,-0.06200984630718835,0.0032314295788894516
2026-08-17T02:46:00.499039,140.39247285600624,-19.091714066440275,-448.0776487846423,-44.87263425556243,-0.06199787131518804,0.0032559568766269346
2026-08-17T02:46:15.499039,140.76737910600627,-19.68510989977361,-449.01023429193356,-44.83068535765311,-0.0619870399736044,0.0032902232650076375
2026-08-17T02:46:30.499039,141.14228535600625,-20.278505733106943,-449.9409050798538,-44.78338154081621,-0.061975667374770185,0.0033213893307142564
2026-08-17T02:46:45.499039,141.51719160600624,-20.87190156644028,-450.8695106265991,-44.73082176125441,-0.061963936861513955,0.003349483267811178
2026-08-17T02:47:00.499039,141.89153574402152,-21.46568877573009,-451.7961591710408,-44.673735174897885,-0.061952060596355336,0.003374934455602071
2026-08-17T02:47:15.499039,142.24954616068823,-22.070848497952316,-452.728077802548,-44.62973338171067,-0.06194090114509739,0.003409072612734635
2026-08-17T02:47:30.499039,142.60755657735487,-22.676008220174538,-453.65805688556884,-44.58055138819995,-0.061929444304909494,0.0034405212225315416
2026-08-17T02:47:45.499039,142.96556699402151,-23.28116794239676,-454.58595632688923,-44.526286079124915,-0.06191785308546969,0.003469320633932149
2026-08-17T02:48:00.499039,143.3230132193743,-23.886693626552315,-455.51189605620493,-44.46764212089018,-0.06190629085830608,0.003495841900026934
2026-08-17T02:48:15.499039,143.66406530270766,-24.502853348774543,-456.44314242934524,-44.42159664412495,-0.061894845424850096,0.0035294735465859262
2026-08-17T02:48:30.499039,144.00511738604098,-25.119013070996758,-457.37243839644293,-44.37051899411242,-0.06188333267463311,0.003560895747317912
2026-08-17T02:48:45.499039,144.3461694693743,-25.735172793218982,-458.29965299685557,-44.31450328518255,-0.06187189271246136,0.0035901603397472687
2026-08-17T02:49:00.499039,144.6866493906319,-26.35167421853426,-459.22491407403743,-44.25423414689465,-0.061860642703270706,0.0036175701346524035
2026-08-17T02:49:15.499039,145.01050355729862,-26.978104774089818,-460.15545925353,-44.20619655612036,-0.06184903663713328,0.0036503192324632986
2026-08-17T02:49:30.499039,145.3343577239653,-27.604535329645373,-461.0840568065247,-44.1532438985218,-0.061837573339490366,0.003681417672966288
2026-08-17T02:49:45.499039,145.65821189063195,-28.230965885200927,-462.0105834523847,-44.09546683835524,-0.06182636723272594,0.0037109280948677418
2026-08-17T02:50:00.499039,145.98148072613822,-28.857715733301852,-462.9351731805974,-44.033533704731894,-0.061815494577263055,0.0037390834143654554
2026-08-17T02:50:15.499039,146.28774114280486,-29.493743511079632,-463.86502682580124,-43.98355833622936,-0.061804004797605214,0.0037708993221722054
2026-08-17T02:50:30.499039,146.59400155947154,-30.129771288857405,-464.7929471971818,-43.92874887335647,-0.06179283149398221,0.003801712600932265
2026-08-17T02:50:45.499039,146.9002619761382,-30.765799066635186,-465.7188170647827,-43.869191913798424,-0.06178206040962285,0.0038315957177356215
2026-08-17T02:51:00.499039,147.2059169614625,-31.40212441952037,-466.642773423309,-43.8055441371708,-0.0617717251753182,0.003860687165456689
